,barometric_pressure,humidity,temperature,wind_direction,wind_speed,solar_radiation
31377,30.33,93.0,40.0,183.75,5.62,1.21
31378,30.33,94.0,40.0,170.64,6.75,1.24
31379,30.33,94.0,40.0,182.06,4.5,1.26
31380,30.33,94.0,40.0,158.42,5.62,1.2
31381,30.33,94.0,40.0,164.88,3.37,1.21
31382,30.33,95.0,41.0,166.9,5.62,1.21
31383,30.33,95.0,40.0,164.83,7.87,1.24
31384,30.32,96.0,40.0,176.26,7.87,1.2
31385,30.32,98.0,40.0,158.82,7.87,1.24
31386,30.32,99.0,40.0,156.87,7.87,1.2
31387,30.32,99.0,40.0,125.07,3.37,1.22
31388,30.32,100.0,40.0,159.84,6.75,1.19
31389,30.32,100.0,40.0,164.62,4.5,1.23
31390,30.32,100.0,41.0,175.15,4.5,1.22
31391,30.32,100.0,41.0,164.39,4.5,1.24
31392,30.32,100.0,41.0,158.38,5.62,1.23
31393,30.32,100.0,41.0,159.12,5.62,1.22
31394,30.32,99.0,41.0,155.81,2.25,1.21
31395,30.32,99.0,41.0,161.54,2.25,1.23
31396,30.32,99.0,41.0,169.13,4.5,1.2
31397,30.32,99.0,41.0,167.21,3.37,1.18
31398,30.32,99.0,42.0,167.25,4.5,1.23
31399,30.32,99.0,42.0,164.35,4.5,1.31
31400,30.32,99.0,43.0,160.91,4.5,1.29
31401,30.32,99.0,43.0,160.86,3.37,1.31
31402,30.32,100.0,44.0,1.46,3.37,1.32
31403,30.32,100.0,44.0,0.91,2.25,1.29
31404,30.32,99.0,44.0,0.32,0.0,1.28
31405,30.32,99.0,44.0,0.32,1.12,1.31
31406,30.31,99.0,44.0,0.32,1.12,1.3
31407,30.31,99.0,44.0,0.32,1.12,1.3
31408,30.31,99.0,45.0,0.32,0.0,1.32
31409,30.31,99.0,45.0,0.62,2.25,1.3
31410,30.31,99.0,45.0,0.62,2.25,1.3
31411,30.31,99.0,45.0,0.62,0.0,1.33
31412,30.3,99.0,45.0,0.33,3.37,1.31
31413,30.31,99.0,45.0,0.33,3.37,1.3
31414,30.31,98.0,45.0,13.6,4.5,1.3
31415,30.3,97.0,45.0,137.05,2.25,1.32
31416,30.3,95.0,45.0,151.07,3.37,1.33
31417,30.3,94.0,46.0,132.74,4.5,1.29
31418,30.3,93.0,46.0,155.67,3.37,1.3
31419,30.3,92.0,47.0,153.38,3.37,1.32
31420,30.3,91.0,48.0,131.95,3.37,1.69
31421,30.3,79.0,49.0,358.39,2.25,2.89
31422,30.3,73.0,49.0,283.84,3.37,4.67
31423,30.29,71.0,49.0,277.34,6.75,6.69
31424,30.29,77.0,49.0,263.1,7.87,8.78
31425,30.29,84.0,50.0,266.4,7.87,10.82
31426,30.29,85.0,50.0,260.08,9.0,12.78
31427,30.29,86.0,50.0,270.93,6.75,27.68
31428,30.29,91.0,50.0,275.23,9.0,36.59
31429,30.29,93.0,50.0,275.2,5.62,52.28
31430,30.29,93.0,51.0,262.81,9.0,70.99
31431,30.29,93.0,51.0,288.65,10.12,91.34
31432,30.29,92.0,51.0,282.24,11.25,113.23
31433,30.29,93.0,51.0,273.91,7.87,136.84
31434,30.28,93.0,51.0,275.16,7.87,162.26
31435,30.29,93.0,51.0,278.65,10.12,187.48
31436,30.29,93.0,51.0,284.89,10.12,213.46
31437,30.29,94.0,51.0,279.15,9.0,247.31
31438,30.28,94.0,50.0,266.45,9.0,280.47
31439,30.29,96.0,50.0,303.94,9.0,280.19
31440,30.28,96.0,50.0,292.09,9.0,285.41
31441,30.28,96.0,50.0,289.68,11.25,158.35
31442,30.28,95.0,50.0,270.08,11.25,133.54
31443,30.28,95.0,50.0,284.38,15.75,222.91
31444,30.28,95.0,50.0,304.16,12.37,216.32
31445,30.28,96.0,50.0,293.19,12.37,190.15
31446,30.28,95.0,50.0,298.76,14.62,297.93
31447,30.28,95.0,51.0,313.71,10.12,303.46
31448,30.28,95.0,51.0,315.03,16.87,208.07
31449,30.28,94.0,51.0,319.08,11.25,213.6
31450,30.28,94.0,51.0,292.07,11.25,470.47
31451,30.28,94.0,51.0,304.88,10.12,319.6
31452,30.28,93.0,51.0,285.8,9.0,744.41
31453,30.28,94.0,51.0,297.53,10.12,288.99
31454,30.28,96.0,50.0,316.2,10.12,447.2
31455,30.28,96.0,50.0,287.34,12.37,307.26
31456,30.28,96.0,50.0,299.21,14.62,231.52
31457,30.28,95.0,50.0,316.95,11.25,284.53
31458,30.28,96.0,51.0,313.34,16.87,266.17
31459,30.28,96.0,50.0,304.22,12.37,216.29
31460,30.28,95.0,50.0,319.85,18.0,233.65
31461,30.28,96.0,51.0,299.76,10.12,527.93
31462,30.28,95.0,51.0,334.92,13.5,286.22
31463,30.28,94.0,51.0,315.1,15.75,312.64
31464,30.28,94.0,52.0,316.56,14.62,479.45
31465,30.28,94.0,52.0,330.01,15.75,383.61
31466,30.28,92.0,52.0,315.98,13.5,679.35
31467,30.28,92.0,52.0,332.78,12.37,682.72
31468,30.28,93.0,52.0,308.48,13.5,958.67
31469,30.28,91.0,52.0,323.23,14.62,317.02
31470,30.28,91.0,52.0,303.37,14.62,1043.97
31471,30.28,92.0,52.0,322.09,18.0,474.23
31472,30.28,91.0,52.0,297.02,13.5,916.04
31473,30.28,90.0,51.0,321.9,12.37,950.18
31474,30.28,91.0,52.0,287.05,19.12,480.41
31475,30.29,89.0,52.0,312.28,16.87,916.62
31476,30.28,89.0,52.0,321.91,13.5,626.55
31477,30.29,89.0,53.0,299.9,12.37,825.88
31478,30.29,88.0,52.0,320.9,14.62,825.51
31479,30.29,88.0,53.0,301.74,10.12,837.38
31480,30.29,90.0,53.0,304.03,12.37,837.48
31481,30.29,89.0,53.0,314.76,15.75,841.12
31482,30.29,88.0,53.0,317.22,14.62,845.77
31483,30.29,87.0,53.0,312.13,15.75,846.09
31484,30.3,88.0,53.0,314.3,12.37,850.48
31485,30.29,86.0,52.0,294.5,12.37,853.48
31486,30.3,86.0,52.0,303.46,14.62,853.38
31487,30.3,85.0,52.0,302.95,13.5,855.26
31488,30.3,87.0,52.0,329.69,14.62,852.42
31489,30.3,88.0,52.0,287.11,12.37,853.28
31490,30.3,88.0,52.0,294.88,15.75,853.16
31491,30.3,86.0,52.0,294.49,18.0,852.35
31492,30.31,87.0,52.0,328.17,14.62,848.95
31493,30.3,89.0,52.0,282.24,15.75,846.85
31494,30.3,89.0,51.0,287.39,13.5,845.83
31495,30.31,88.0,51.0,296.95,20.25,843.1
31496,30.31,89.0,51.0,293.34,16.87,841.26
31497,30.31,87.0,51.0,288.09,15.75,834.88
31498,30.31,86.0,51.0,320.95,13.5,829.98
31499,30.31,85.0,51.0,285.94,13.5,823.98
31500,30.32,84.0,51.0,283.09,15.75,819.03
31501,30.32,87.0,51.0,304.4,16.87,816.77
31502,30.32,86.0,51.0,313.1,10.12,809.87
31503,30.33,85.0,50.0,303.82,15.75,801.81
31504,30.32,87.0,50.0,289.02,15.75,795.69
31505,30.32,86.0,50.0,301.56,11.25,787.15
31506,30.33,87.0,50.0,308.44,12.37,779.16
31507,30.32,84.0,50.0,311.22,14.62,772.15
31508,30.33,85.0,50.0,313.59,15.75,763.72
31509,30.32,84.0,50.0,304.67,9.0,754.81
31510,30.32,81.0,50.0,327.04,15.75,744.62
31511,30.32,80.0,50.0,299.17,16.87,733.65
31512,30.33,79.0,50.0,297.39,11.25,723.93
31513,30.33,81.0,50.0,309.75,9.0,711.35
31514,30.33,81.0,49.0,298.59,13.5,698.56
31515,30.33,82.0,49.0,309.57,15.75,685.93
31516,30.33,84.0,49.0,312.54,10.12,671.35
31517,30.33,82.0,48.0,307.88,12.37,658.63
31518,30.33,84.0,49.0,312.7,7.87,644.29
31519,30.33,82.0,49.0,302.12,11.25,630.6
31520,30.33,82.0,49.0,301.9,13.5,616.3
31521,30.33,85.0,48.0,282.65,16.87,601.22
31522,30.33,84.0,48.0,305.5,7.87,586.46
31523,30.32,83.0,48.0,306.64,11.25,570.51
31524,30.33,80.0,48.0,305.7,9.0,555.35
31525,30.32,81.0,48.0,295.28,14.62,538.14
31526,30.32,82.0,48.0,296.7,12.37,520.84
31527,30.32,81.0,47.0,300.32,9.0,508.04
31528,30.32,79.0,47.0,297.29,9.0,490.91
31529,30.32,78.0,47.0,322.96,15.75,471.12
31530,30.32,78.0,46.0,294.34,10.12,452.24
31531,30.32,78.0,46.0,284.49,10.12,436.24
31532,30.32,78.0,46.0,275.08,7.87,418.62
31533,30.32,78.0,45.0,292.46,7.87,399.24
31534,30.32,79.0,45.0,291.32,9.0,379.47
31535,30.32,79.0,45.0,286.29,10.12,361.72
31536,30.32,79.0,44.0,284.76,7.87,339.31
31537,30.31,77.0,44.0,277.54,10.12,317.43
31538,30.31,74.0,45.0,277.11,10.12,291.79
31539,30.31,72.0,45.0,277.35,13.5,266.33
31540,30.31,73.0,44.0,254.91,7.87,239.34
31541,30.31,74.0,43.0,268.68,10.12,25.47
31542,30.31,75.0,43.0,234.72,10.12,21.96
31543,30.31,74.0,43.0,250.11,11.25,21.4
31544,30.3,76.0,43.0,242.57,14.62,20.71
31545,30.31,77.0,42.0,256.21,10.12,20.0
31546,30.3,76.0,42.0,269.48,10.12,19.15
31547,30.3,75.0,42.0,265.31,10.12,18.31
31548,30.3,77.0,42.0,259.21,12.37,17.21
31549,30.3,77.0,42.0,262.63,12.37,15.97
31550,30.3,77.0,41.0,255.3,11.25,14.62
31551,30.3,79.0,41.0,251.49,12.37,13.06
31552,30.3,82.0,40.0,270.0,5.62,11.26
31553,30.3,82.0,40.0,287.75,6.75,9.23
31554,30.3,82.0,40.0,275.14,4.5,7.21
31555,30.3,80.0,41.0,278.59,4.5,4.89
31556,30.3,80.0,41.0,264.45,5.62,3.1
31557,30.29,80.0,41.0,282.28,9.0,1.8
31558,30.29,83.0,40.0,265.39,6.75,1.3
31559,30.29,85.0,40.0,248.87,7.87,1.28
31560,30.29,85.0,40.0,266.48,7.87,1.31
31561,30.29,85.0,40.0,255.8,6.75,1.31
31562,30.29,84.0,41.0,275.1,6.75,1.29
31563,30.29,83.0,41.0,262.85,7.87,1.32
31564,30.29,84.0,41.0,275.77,9.0,1.32
31565,30.29,85.0,41.0,290.43,9.0,1.27
31566,30.29,77.0,43.0,301.19,7.87,1.28
31567,30.28,73.0,44.0,285.01,14.62,1.28
31568,30.28,72.0,43.0,274.91,15.75,1.33
31569,30.28,73.0,43.0,275.97,11.25,1.32
31570,30.28,74.0,43.0,273.8,9.0,1.31
31571,30.28,74.0,43.0,277.12,13.5,1.31
31572,30.28,74.0,43.0,268.89,9.0,1.3
31573,30.28,75.0,42.0,274.92,7.87,1.31
31574,30.28,75.0,43.0,273.69,7.87,1.3
31575,30.27,74.0,43.0,273.22,11.25,1.31
31576,30.27,74.0,43.0,273.88,9.0,1.3
31577,30.28,73.0,43.0,287.82,9.0,1.33
31578,30.28,77.0,42.0,276.53,10.12,1.32
31579,30.28,77.0,42.0,265.85,10.12,1.27
31580,30.28,77.0,42.0,269.01,9.0,1.32
31581,30.28,75.0,43.0,256.27,9.0,1.29
31582,30.28,73.0,44.0,265.96,10.12,1.3
31583,30.28,72.0,44.0,265.19,10.12,1.3
31584,30.28,73.0,43.0,245.25,12.37,1.29
31585,30.28,74.0,43.0,249.13,9.0,1.3
31586,30.28,75.0,43.0,234.14,9.0,1.31
31587,30.28,74.0,43.0,242.89,14.62,1.29
31588,30.28,74.0,43.0,252.1,12.37,1.29
31589,30.28,74.0,44.0,253.86,11.25,1.3
31590,30.28,71.0,44.0,267.16,10.12,1.32
31591,30.28,70.0,44.0,265.11,13.5,1.32
31592,30.28,71.0,44.0,262.55,13.5,1.31
31593,30.28,71.0,44.0,261.24,11.25,1.3
31594,30.28,73.0,44.0,255.19,12.37,1.31
31595,30.28,74.0,43.0,257.59,12.37,1.32
31596,30.28,74.0,43.0,260.55,11.25,1.3
31597,30.28,73.0,43.0,258.62,9.0,1.31
31598,30.29,74.0,43.0,243.44,7.87,1.3
31599,30.29,73.0,44.0,258.61,7.87,1.34
31600,30.29,71.0,44.0,248.35,7.87,1.3
31601,30.29,69.0,44.0,253.04,10.12,1.32
31602,30.29,70.0,44.0,249.89,7.87,1.33
31603,30.29,71.0,43.0,235.64,11.25,1.29
31604,30.29,75.0,43.0,251.15,9.0,1.31
31605,30.29,77.0,43.0,250.26,10.12,1.34
31606,30.3,77.0,43.0,254.44,10.12,1.33
31607,30.3,79.0,42.0,268.06,6.75,1.31
31608,30.3,83.0,42.0,251.25,7.87,1.3
31609,30.3,89.0,42.0,244.55,11.25,1.29
31610,30.3,91.0,43.0,247.65,11.25,1.28
31611,30.31,91.0,43.0,255.49,10.12,1.29
31612,30.31,93.0,43.0,249.14,11.25,1.33
31613,30.31,95.0,43.0,273.87,6.75,1.35
31614,30.31,96.0,43.0,261.18,9.0,1.29
31615,30.31,97.0,43.0,279.24,9.0,1.33
31616,30.31,98.0,43.0,264.74,6.75,1.29
31617,30.31,99.0,43.0,264.66,9.0,1.31
31618,30.32,99.0,43.0,284.43,7.87,1.34
31619,30.32,99.0,43.0,274.25,7.87,1.3
31620,30.32,99.0,43.0,265.61,10.12,1.34
31621,30.32,99.0,43.0,258.43,7.87,1.29
31622,30.32,99.0,43.0,259.92,5.62,1.29
31623,30.32,99.0,43.0,252.59,7.87,1.3
31624,30.32,99.0,43.0,255.65,9.0,1.31
31625,30.32,99.0,43.0,278.31,6.75,1.31
31626,30.32,99.0,43.0,274.44,4.5,1.29
31627,30.32,99.0,43.0,261.34,6.75,1.3
31628,30.32,99.0,43.0,271.34,6.75,1.31
31629,30.32,99.0,43.0,268.66,9.0,1.3
31630,30.32,99.0,43.0,274.22,6.75,1.32
31631,30.32,99.0,43.0,268.39,6.75,1.29
31632,30.32,99.0,43.0,262.56,6.75,1.32
31633,30.32,99.0,43.0,261.91,6.75,1.33
31634,30.32,99.0,44.0,263.89,5.62,1.31
31635,30.32,99.0,43.0,245.51,7.87,1.31
31636,30.33,99.0,43.0,271.34,6.75,1.32
31637,30.33,98.0,43.0,240.88,3.37,1.3
31638,30.33,98.0,43.0,232.99,4.5,1.3
31639,30.33,97.0,43.0,230.53,3.37,1.33
31640,30.33,97.0,43.0,223.73,7.87,1.29
31641,30.33,97.0,44.0,212.97,7.87,1.33
31642,30.33,97.0,44.0,221.52,5.62,1.3
31643,30.33,97.0,44.0,212.6,5.62,1.31
31644,30.33,97.0,44.0,212.3,4.5,1.29
31645,30.33,97.0,44.0,210.85,7.87,1.3
31646,30.33,98.0,44.0,208.33,6.75,1.3
31647,30.34,98.0,44.0,215.99,5.62,1.28
31648,30.34,99.0,45.0,222.74,6.75,1.32
31649,30.34,99.0,45.0,231.52,6.75,1.31
31650,30.34,99.0,45.0,222.9,7.87,1.31
31651,30.35,99.0,45.0,231.68,6.75,1.31
31652,30.35,99.0,45.0,266.32,6.75,1.32
31653,30.35,99.0,45.0,257.87,11.25,1.3
31654,30.35,100.0,45.0,248.72,9.0,1.29
31655,30.35,100.0,44.0,254.36,6.75,1.28
31656,30.35,101.0,45.0,253.59,4.5,1.3
31657,30.35,101.0,45.0,252.37,4.5,1.33
31658,30.35,101.0,45.0,230.14,4.5,1.25
31659,30.35,101.0,45.0,240.74,4.5,1.26
31660,30.35,101.0,45.0,241.7,2.25,1.29
31661,30.35,101.0,45.0,237.5,5.62,1.28
31662,30.34,102.0,45.0,234.33,7.87,1.3
31663,30.34,102.0,45.0,252.03,9.0,1.31
31664,30.34,102.0,46.0,250.18,9.0,1.31
31665,30.34,102.0,46.0,247.83,10.12,1.31
31666,30.34,102.0,46.0,241.4,6.75,1.32
31667,30.34,102.0,46.0,236.51,9.0,1.33
31668,30.34,102.0,46.0,246.49,11.25,1.32
31669,30.35,102.0,46.0,253.35,9.0,1.34
31670,30.35,102.0,46.0,244.39,9.0,1.28
31671,30.35,102.0,46.0,263.8,7.87,1.32
31672,30.34,102.0,46.0,265.58,11.25,1.33
31673,30.35,102.0,46.0,253.43,7.87,1.34
31674,30.35,102.0,46.0,259.73,7.87,1.31
31675,30.35,102.0,46.0,269.83,7.87,1.31
31676,30.35,102.0,46.0,260.72,5.62,1.31
31677,30.35,102.0,47.0,263.3,4.5,1.34
31678,30.34,102.0,47.0,247.79,6.75,1.29
31679,30.34,102.0,47.0,265.45,4.5,1.31
31680,30.34,102.0,47.0,267.42,7.87,1.34
31681,30.34,102.0,48.0,258.33,9.0,1.31
31682,30.34,102.0,48.0,274.56,7.87,1.33
31683,30.34,102.0,48.0,263.97,6.75,1.31
31684,30.34,102.0,48.0,259.16,7.87,1.34
31685,30.34,102.0,48.0,247.19,9.0,1.31
31686,30.34,102.0,48.0,268.03,12.37,1.34
31687,30.34,102.0,48.0,263.13,11.25,1.33
31688,30.34,102.0,48.0,297.2,6.75,1.32
31689,30.34,102.0,48.0,258.91,6.75,1.29
31690,30.34,102.0,48.0,268.38,9.0,1.3
31691,30.34,102.0,48.0,285.53,9.0,1.33
31692,30.34,102.0,48.0,296.76,9.0,1.32
31693,30.34,102.0,48.0,308.67,10.12,1.3
31694,30.34,102.0,48.0,264.93,12.37,1.33
31695,30.33,102.0,48.0,277.03,9.0,1.32
31696,30.33,102.0,48.0,301.0,10.12,1.33
31697,30.34,102.0,48.0,284.31,10.12,1.34
31698,30.33,102.0,48.0,316.4,10.12,1.34
31699,30.33,102.0,48.0,280.75,9.0,1.32
31700,30.33,102.0,48.0,265.61,10.12,1.31
31701,30.33,102.0,48.0,268.86,6.75,1.29
31702,30.33,102.0,48.0,260.26,9.0,1.3
31703,30.32,101.0,48.0,276.1,13.5,1.32
31704,30.32,101.0,48.0,283.04,15.75,1.35
31705,30.31,101.0,49.0,294.94,13.5,1.32
31706,30.31,101.0,49.0,294.13,20.25,1.31
31707,30.32,101.0,49.0,283.62,13.5,1.34
31708,30.32,101.0,49.0,296.36,20.25,1.58
31709,30.32,101.0,49.0,287.08,11.25,2.57
31710,30.32,101.0,49.0,263.55,12.37,4.18
31711,30.32,101.0,49.0,283.18,12.37,5.6
31712,30.32,101.0,49.0,284.02,13.5,8.1
31713,30.32,101.0,49.0,281.88,16.87,10.33
31714,30.32,101.0,49.0,291.83,12.37,15.4
31715,30.31,102.0,49.0,290.79,15.75,22.27
31716,30.31,102.0,49.0,294.82,13.5,25.26
31717,30.31,102.0,49.0,298.36,15.75,37.64
31718,30.31,102.0,49.0,278.35,25.87,52.19
31719,30.31,102.0,50.0,289.55,20.25,63.37
31720,30.31,102.0,50.0,295.9,14.62,121.9
31721,30.31,102.0,50.0,298.33,12.37,204.31
31722,30.31,102.0,50.0,303.04,18.0,112.23
31723,30.31,102.0,51.0,293.98,14.62,65.81
31724,30.31,102.0,51.0,293.38,21.37,147.7
31725,30.3,102.0,50.0,283.04,12.37,96.34
31726,30.3,102.0,50.0,290.18,18.0,61.83
31727,30.31,102.0,50.0,308.62,15.75,81.53
31728,30.31,102.0,51.0,324.34,11.25,50.9
31729,30.31,102.0,51.0,315.6,15.75,79.5
31730,30.31,102.0,51.0,322.89,12.37,180.38
31731,30.31,102.0,51.0,316.78,11.25,174.5
31732,30.31,102.0,51.0,318.07,7.87,146.94
31733,30.31,102.0,51.0,309.32,10.12,166.02
31734,30.31,102.0,50.0,306.51,11.25,107.99
31735,30.31,102.0,51.0,307.94,9.0,96.52
31736,30.31,102.0,51.0,307.95,6.75,100.89
31737,30.31,102.0,51.0,294.77,7.87,133.81
31738,30.31,102.0,51.0,308.28,9.0,113.82
31739,30.31,102.0,51.0,294.49,12.37,214.56
31740,30.31,102.0,51.0,287.17,9.0,149.38
31741,30.31,102.0,51.0,328.93,11.25,152.78
31742,30.31,102.0,51.0,288.59,7.87,239.6
31743,30.31,102.0,51.0,292.89,11.25,171.59
31744,30.31,102.0,51.0,290.49,10.12,66.15
31745,30.31,102.0,51.0,279.37,10.12,16.9
31746,30.31,102.0,50.0,265.42,11.25,13.9
31747,30.31,102.0,51.0,294.61,13.5,11.35
31748,30.31,102.0,51.0,269.12,12.37,10.02
31749,30.31,102.0,51.0,278.57,7.87,12.29
31750,30.31,102.0,51.0,306.01,13.5,9.09
31751,30.31,102.0,51.0,273.31,14.62,14.08
31752,30.3,102.0,51.0,282.46,12.37,34.3
31753,30.3,102.0,51.0,305.53,12.37,67.37
31754,30.3,102.0,52.0,305.77,12.37,92.15
31755,30.31,102.0,52.0,307.87,15.75,82.08
31756,30.31,102.0,52.0,306.86,10.12,100.87
31757,30.31,102.0,52.0,292.22,11.25,113.35
31758,30.31,102.0,52.0,299.08,16.87,182.9
31759,30.32,102.0,52.0,318.46,10.12,117.8
31760,30.32,102.0,52.0,319.53,13.5,136.94
31761,30.32,102.0,52.0,329.06,14.62,191.48
31762,30.32,101.0,52.0,310.46,14.62,283.09
31763,30.32,102.0,53.0,293.36,12.37,261.85
31764,30.33,102.0,53.0,313.8,10.12,188.52
31765,30.33,102.0,52.0,300.45,9.0,146.17
31766,30.33,102.0,52.0,304.48,4.5,193.17
31767,30.33,101.0,52.0,89.97,3.37,530.41
31768,30.33,101.0,51.0,13.85,1.12,179.6
31769,30.33,101.0,51.0,13.84,2.25,118.35
31770,30.34,101.0,51.0,0.34,3.37,134.67
31771,30.34,101.0,51.0,307.44,0.0,135.61
31772,30.34,101.0,51.0,307.44,1.12,204.67
31773,30.35,101.0,51.0,307.44,3.37,181.66
31774,30.35,101.0,51.0,307.31,2.25,161.72
31775,30.35,101.0,51.0,309.76,3.37,155.57
31776,30.35,100.0,51.0,312.6,4.5,153.92
31777,30.35,100.0,51.0,298.44,4.5,179.78
31778,30.36,100.0,51.0,305.42,6.75,160.91
31779,30.36,100.0,52.0,306.45,5.62,149.36
31780,30.36,99.0,52.0,314.3,5.62,133.78
31781,30.36,99.0,52.0,325.68,6.75,76.22
31782,30.36,98.0,53.0,333.79,3.37,70.73
31783,30.36,97.0,53.0,359.86,2.25,116.21
31784,30.37,96.0,54.0,348.95,6.75,136.51
31785,30.37,94.0,54.0,0.36,6.75,208.27
31786,30.37,94.0,54.0,349.32,5.62,165.42
31787,30.37,93.0,54.0,359.87,4.5,228.24
31788,30.37,92.0,54.0,359.87,5.62,276.5
31789,30.37,94.0,55.0,359.87,6.75,311.14
31790,30.37,92.0,55.0,336.42,4.5,507.45
31791,30.37,92.0,55.0,336.42,6.75,508.8
31792,30.38,91.0,54.0,17.06,4.5,405.33
31793,30.37,92.0,54.0,14.77,2.25,737.24
31794,30.37,92.0,54.0,25.8,2.25,682.76
31795,30.38,91.0,54.0,26.46,1.12,253.89
31796,30.38,92.0,54.0,26.48,2.25,245.57
31797,30.38,91.0,54.0,33.61,2.25,312.2
31798,30.38,91.0,54.0,33.62,2.25,511.61
31799,30.38,91.0,54.0,52.55,2.25,338.03
31800,30.38,90.0,54.0,52.7,3.37,358.09
31801,30.38,92.0,54.0,85.99,0.0,366.16
31802,30.39,95.0,54.0,92.46,1.12,328.55
31803,30.39,95.0,53.0,74.37,2.25,399.78
31804,30.39,97.0,52.0,102.36,2.25,387.13
31805,30.4,99.0,52.0,104.04,3.37,433.94
31806,30.39,100.0,51.0,153.26,0.0,616.39
31807,30.39,100.0,50.0,153.25,1.12,536.4
31808,30.39,100.0,50.0,153.25,1.12,365.22
31809,30.4,100.0,50.0,153.24,1.12,263.6
31810,30.4,100.0,50.0,153.24,2.25,297.12
31811,30.4,99.0,49.0,153.24,2.25,89.03
31812,30.39,99.0,49.0,153.24,2.25,48.78
31813,30.39,99.0,49.0,153.24,0.0,55.95
31814,30.39,99.0,49.0,153.25,0.0,59.46
31815,30.39,99.0,49.0,153.25,0.0,90.41
31816,30.39,99.0,49.0,153.25,1.12,102.43
31817,30.39,99.0,49.0,153.25,1.12,125.31
31818,30.39,99.0,49.0,153.25,2.25,139.47
31819,30.39,99.0,49.0,153.24,2.25,144.79
31820,30.38,99.0,49.0,153.24,1.12,137.98
31821,30.38,98.0,49.0,153.24,1.12,94.19
31822,30.38,97.0,49.0,153.23,3.37,130.31
31823,30.38,96.0,49.0,153.23,2.25,106.33
31824,30.38,96.0,49.0,152.42,0.0,114.61
31825,30.38,96.0,49.0,152.42,0.0,68.18
31826,30.38,96.0,49.0,152.42,0.0,60.3
31827,30.38,96.0,49.0,152.42,0.0,70.66
31828,30.37,96.0,49.0,152.42,1.12,87.27
31829,30.37,95.0,49.0,152.41,0.0,72.4
31830,30.37,96.0,48.0,152.41,0.0,49.94
31831,30.37,96.0,48.0,152.41,0.0,51.82
31832,30.37,97.0,47.0,152.47,2.25,54.93
31833,30.37,97.0,47.0,152.5,2.25,55.55
31834,30.37,97.0,47.0,152.5,1.12,51.39
31835,30.37,97.0,47.0,152.5,1.12,45.2
31836,30.36,96.0,47.0,152.49,1.12,39.86
31837,30.36,96.0,47.0,149.28,4.5,29.33
31838,30.36,96.0,47.0,168.52,4.5,17.65
31839,30.36,95.0,47.0,156.89,5.62,8.81
31840,30.36,95.0,47.0,145.74,4.5,5.22
31841,30.36,95.0,47.0,95.81,2.25,4.08
31842,30.36,94.0,48.0,95.69,2.25,4.9
31843,30.36,93.0,48.0,95.66,3.37,6.62
31844,30.36,93.0,48.0,85.73,4.5,5.57
31845,30.36,93.0,48.0,68.81,1.12,1.32
31846,30.36,93.0,49.0,68.69,2.25,1.3
31847,30.36,94.0,48.0,68.67,1.12,1.34
31848,30.36,94.0,48.0,160.54,1.12,1.33
31849,30.36,93.0,47.0,160.59,0.0,1.26
31850,30.36,94.0,47.0,160.59,2.25,1.29
31851,30.35,94.0,48.0,160.75,3.37,1.27
31852,30.35,94.0,48.0,160.63,5.62,1.31
31853,30.36,94.0,48.0,161.17,3.37,1.34
31854,30.36,94.0,48.0,161.17,2.25,1.3
31855,30.35,95.0,48.0,161.13,4.5,1.25
31856,30.35,95.0,48.0,153.8,3.37,1.32
31857,30.35,96.0,48.0,155.2,4.5,1.31
31858,30.35,96.0,48.0,168.83,4.5,1.33
31859,30.35,95.0,48.0,167.36,4.5,1.31
31860,30.35,95.0,49.0,323.53,3.37,1.28
31861,30.35,94.0,49.0,324.93,1.12,1.3
31862,30.36,92.0,49.0,324.95,3.37,1.31
31863,30.35,92.0,49.0,320.65,1.12,1.32
31864,30.36,92.0,49.0,320.65,2.25,1.34
31865,30.36,92.0,49.0,320.82,3.37,1.32
31866,30.36,94.0,49.0,188.75,1.12,1.3
31867,30.36,93.0,48.0,188.75,2.25,1.3
31868,30.35,94.0,48.0,188.75,6.75,1.34
31869,30.35,96.0,48.0,179.67,6.75,1.3
31870,30.35,98.0,48.0,187.6,10.12,1.32
31871,30.35,99.0,47.0,192.92,9.0,1.3
31872,30.36,99.0,48.0,215.33,6.75,1.31
31873,30.36,98.0,48.0,223.09,6.75,1.28
31874,30.36,98.0,48.0,260.78,5.62,1.29
31875,30.35,97.0,48.0,309.93,3.37,1.28
31876,30.35,96.0,48.0,310.19,2.25,1.28
31877,30.35,95.0,48.0,310.22,4.5,1.29
31878,30.35,95.0,47.0,190.95,4.5,1.34
31879,30.34,96.0,47.0,179.35,4.5,1.29
31880,30.35,96.0,48.0,213.23,4.5,1.29
31881,30.35,96.0,48.0,227.98,5.62,1.31
31882,30.36,97.0,48.0,229.51,3.37,1.28
31883,30.36,97.0,48.0,228.22,4.5,1.28
31884,30.36,98.0,48.0,232.27,5.62,1.3
31885,30.36,98.0,49.0,263.42,6.75,1.28
31886,30.36,98.0,49.0,265.11,10.12,1.29
31887,30.36,98.0,49.0,287.21,3.37,1.28
31888,30.36,98.0,49.0,280.69,4.5,1.3
31889,30.36,98.0,49.0,258.22,4.5,1.3
31890,30.36,98.0,48.0,301.9,4.5,1.29
31891,30.36,97.0,48.0,254.49,3.37,1.25
31892,30.36,96.0,48.0,250.64,0.0,1.31
31893,30.36,95.0,48.0,250.64,2.25,1.27
